bird,year,timestamp,lat,lon,bird_type,displacement_km,displacement_km_log,move_direction,ground_speed,is_moving,u_925,v_925,w_925,t_925,z_925,q_925,u_850,v_850,w_850,t_850,z_850,q_850,u_700,v_700,w_700,t_700,z_700,q_700,ws_925,ws_850,ws_700,wspeed_850,lapse_rate,daylength_h,bird_Art,bird_Bea,bird_Bergen,bird_Caley,bird_Clyde,bird_Hudson,bird_Isabel,bird_Jill,bird_Whit
Jill,2012,2012-09-22 21:00:00,20.0155,-76.18283,wind,33.687471281450314,3.5463785635841574,101.46506240183203,9.774444444,1,-0.9335174560546875,2.251312255859375,0.23584556579589844,296.510498046875,7857.13671875,0.014954226091504097,-2.009429931640625,1.0255584716796875,0.2868690490722656,292.132080078125,15061.3359375,0.011917250230908394,-3.1637725830078125,0.6696929931640625,0.09433937072753906,283.106201171875,31178.8046875,0.005791286006569862,-1.3623842884993,-2.1731845815199415,-3.2337580758573456,2.256009492224539,13.404296875,12.107222222222223,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-22 22:00:00,19.99733,-75.8345,wind,36.45121787926393,3.623039229575019,93.11781217036759,10.28888889,1,-1.4132537841796875,2.0472259521484375,-0.14505672454833984,297.343017578125,7836.296875,0.013833874836564064,-3.193359375,-0.939910888671875,-0.012059211730957031,292.306396484375,15048.41796875,0.01256977953016758,-2.67266845703125,0.1949462890625,-0.19765090942382812,283.652587890625,31180.0,0.0056985956616699696,-1.5225089564653833,-3.1375115607977233,-2.6793153797140232,3.328810084180884,13.6904296875,12.107222222222223,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 14:00:00,19.91233,-75.257,wind,23.75605528812061,3.209070117196669,86.60717034624679,12.34666667,1,-3.7169342041015625,-0.1475982666015625,0.060814857482910156,295.8330078125,8111.27734375,0.014902891591191292,-3.79669189453125,0.1115570068359375,0.022835731506347656,292.113037109375,15301.09375,0.010324301198124886,-5.453460693359375,0.8825836181640625,0.14844608306884766,281.77197265625,31359.640625,0.006304160226136446,-3.7191543972317516,-3.783435107595208,-5.391669521055798,3.798330463213211,14.06103515625,12.088333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 15:00:00,20.01133,-75.00733,wind,28.321094386510584,3.378307201919091,67.0840338679601,8.745555556,1,-4.04010009765625,-0.816802978515625,0.05082893371582031,296.4951171875,8099.390625,0.015214532613754272,-4.640411376953125,0.0864715576171875,-0.004197120666503906,292.18310546875,15294.06640625,0.010297387838363647,-5.82354736328125,0.7062835693359375,0.13657093048095703,282.103271484375,31360.359375,0.005639290902763605,-4.039290280344843,-4.240505542513312,-5.088922017478588,4.641216982390797,14.391845703125,12.088333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 16:00:00,20.1065,-74.72583,wind,31.24904238071939,3.4734883491798128,70.15725302742197,16.97666667,1,-4.728912353515625,-1.0789337158203125,0.034389495849609375,296.1865234375,8083.69921875,0.01628158614039421,-5.114654541015625,0.7443084716796875,0.009854316711425781,292.32470703125,15281.203125,0.010381204076111317,-5.749603271484375,0.7653656005859375,0.14635372161865234,282.466064453125,31357.39453125,0.0041870917193591595,-4.814379381624585,-4.558338247909305,-5.148441037124529,5.168528434181813,13.720458984375,12.088333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 17:00:00,20.13717,-74.40783,wind,33.37641040042205,3.5373705849754944,84.08069046764166,14.40444444,1,-3.6776123046875,-0.644989013671875,-0.1351480484008789,295.4287109375,8055.765625,0.016787251457571983,-4.199249267578125,1.660369873046875,0.11859989166259766,292.59912109375,15254.125,0.010427698493003845,-4.8297119140625,0.3724517822265625,0.1547679901123047,282.759521484375,31347.26953125,0.003298352239653468,-3.7245199824884563,-4.0056291392151335,-4.765550341851585,4.515586620426754,12.669189453125,12.088333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 18:00:00,20.09583,-74.09767,wind,32.70888773159493,3.5177615334952947,98.02554455927606,11.83222222,1,-2.873626708984375,0.55694580078125,0.11734867095947266,296.6689453125,7988.8984375,0.013441466726362705,-2.784423828125,1.5161285400390625,0.1591205596923828,292.56103515625,15194.52734375,0.010568829253315926,-4.9639892578125,0.4101715087890625,0.12213706970214844,282.7333984375,31289.5546875,0.0030463431030511856,-2.92323994123845,-2.9688266203758893,-4.972637484056307,3.1704355859331472,13.935546875,12.088333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 19:00:00,19.9105,-73.731,wind,43.502921931507124,3.795554848398763,118.21254602709865,14.40444444,1,-1.991180419921875,0.7938079833984375,0.16668319702148438,296.5771484375,7907.66015625,0.014270272105932236,-2.3583221435546875,0.891845703125,0.12809181213378906,292.790283203125,15115.73046875,0.0101277194917202,-4.5647430419921875,0.5300140380859375,0.09354782104492188,282.6484375,31217.1484375,0.003963072784245014,-2.129895848541558,-2.4997678370348693,-4.273012185570633,2.5213234800324416,13.9287109375,12.088611111111112,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 20:00:00,19.7155,-73.4035,wind,40.545554280102635,3.7267905187081145,122.27348384804293,11.31777778,1,-1.3033294677734375,-0.2728118896484375,0.2028493881225586,296.558837890625,7876.91015625,0.015538950450718403,-1.7193603515625,0.6684112548828125,0.20516395568847656,292.876708984375,15086.74609375,0.010787745006382465,-4.29681396484375,0.87591552734375,0.08226680755615234,282.505859375,31195.4921875,0.005155391991138458,-0.9563059048825695,-1.8106403321046969,-4.100699868387195,1.8447150522991729,14.052978515625,12.088611111111112,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 21:00:00,19.642,-73.05883,wind,37.001057965589304,3.6376140005385453,102.7027032945332,16.97666667,1,-0.8172760009765625,-2.1688079833984375,-0.3282632827758789,297.323974609375,7856.6171875,0.015737218782305717,-2.4549407958984375,-0.4669952392578125,0.0762948989868164,291.76123046875,15063.9140625,0.013457936234772205,-3.780181884765625,1.10174560546875,-0.04527759552001953,282.743408203125,31171.3984375,0.005732841324061155,-0.32036846620613074,-2.292165457721918,-3.9299240957645507,2.4989635581288328,14.58056640625,12.088611111111112,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-23 22:00:00,19.45767,-72.75167,wind,38.157873576693135,3.667601515286357,122.43845761699288,14.91888889,1,-1.838714599609375,-1.0676727294921875,0.039078712463378906,296.702392578125,7882.98046875,0.016079280525445938,-3.1873626708984375,-1.2136993408203125,0.04965686798095703,292.034912109375,15089.18359375,0.012256477028131485,-4.68731689453125,0.1672821044921875,-0.6765127182006836,282.254150390625,31168.203125,0.005569001194089651,-0.9791238312831119,-2.0390120470710382,-4.045674865248509,3.410622653672564,14.4482421875,12.088611111111112,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 14:00:00,19.223,-72.48317,wind,13.44561552667336,2.6703909447565093,146.77891206510537,7.716666667,1,-1.0433197021484375,1.6753997802734375,0.1587848663330078,295.87646484375,8024.01953125,0.01367785781621933,-1.7570037841796875,2.71917724609375,0.06882286071777344,291.98828125,15206.35546875,0.008426927030086517,-6.677001953125,2.465911865234375,0.15047740936279297,281.533203125,31244.41796875,0.004777671303600073,-1.9731817802553915,-3.237374026763586,-5.721026757631436,3.237435280170977,14.34326171875,12.070833333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 15:00:00,19.076,-72.3825,wind,19.467977230104303,3.0188615784790795,147.08321411433752,12.86111111,1,-1.0665130615234375,1.09881591796875,0.059533119201660156,296.5927734375,8035.4921875,0.013691827654838562,-3.09130859375,2.560150146484375,0.09430980682373047,292.27978515625,15221.71875,0.007499143946915865,-6.7180633544921875,2.6168975830078125,0.12539005279541016,281.59375,31263.06640625,0.004329012706875801,-1.5019777387589843,-3.829025602892325,-5.847515401580985,4.013795908405978,14.9990234375,12.070833333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 16:00:00,18.896,-72.243,wind,24.81428195521744,3.250927902923169,143.74188550068754,8.745555556,1,-1.445343017578125,1.1467132568359375,-0.05534172058105469,298.88818359375,8001.30078125,0.009567747823894024,-2.874725341796875,1.76300048828125,0.03748035430908203,291.878173828125,15211.41796875,0.008923063986003399,-6.7671356201171875,2.9614715576171875,-0.065948486328125,281.551513671875,31255.53515625,0.004146157298237085,-1.7794750180647803,-3.1217957195198762,-6.390260164002918,3.3722717139117195,17.336669921875,12.071111111111112,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 17:00:00,18.669,-72.19267,wind,25.791351098047453,3.288079115209324,168.1369911665122,16.46222222,1,-1.73223876953125,0.1001739501953125,-0.14825439453125,299.40869140625,7952.43359375,0.01057341881096363,-2.838653564453125,0.7260894775390625,-0.31064414978027344,292.113037109375,15176.05859375,0.010523827746510506,-6.9438934326171875,2.371917724609375,-0.12747859954833984,281.6962890625,31222.14453125,0.004534062929451466,-0.45413490684240426,-1.2941304187193903,-3.7487309297581537,2.9300443662810602,17.71240234375,12.071666666666667,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 18:00:00,18.41817,-72.20067,wind,27.903771598745664,3.3639720917502394,181.73326888357494,18.00555556,1,-1.358612060546875,0.5956268310546875,-0.0765542984008789,299.0400390625,7884.7109375,0.011279352940618992,-3.170654296875,0.5967559814453125,-0.607243537902832,292.230712890625,15107.33203125,0.010585922747850418,-7.4384765625,1.6474609375,-0.157501220703125,281.807861328125,31153.91796875,0.005138244014233351,-0.5542608682913436,-0.500581321857195,-1.421718282043867,3.2263239719040397,17.232177734375,12.071944444444444,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 19:00:00,18.2895,-71.999,wind,25.645835524376746,3.2826328728993173,123.8779293833648,18.00555556,1,-2.8215484619140625,0.9167633056640625,-0.3263387680053711,298.281005859375,7857.94140625,0.01167359296232462,-5.8249359130859375,-0.702667236328125,0.09232521057128906,292.354248046875,15064.88671875,0.010351313278079033,-9.113052368164062,0.98529052734375,-0.17028331756591797,281.84765625,31108.4375,0.004730653949081898,-2.8535530113932377,-4.444334949091681,-8.115128673362523,5.867164531233747,16.433349609375,12.072222222222223,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 20:00:00,18.08067,-71.63217,wind,45.176846922891926,3.832478523615482,120.87317935341639,8.745555556,1,-5.481903076171875,0.270782470703125,0.0039463043212890625,298.325927734375,7792.015625,0.01184001937508583,-7.713531494140625,-1.557861328125,0.0086822509765625,292.303955078125,15005.99609375,0.009675834327936172,-11.120086669921875,0.883636474609375,0.25284481048583984,281.8779296875,31047.6328125,0.00453991862013936,-4.8440951316236,-5.821164001612925,-9.997857070066436,7.869275699120389,16.447998046875,12.0725,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 21:00:00,17.9915,-71.38983,wind,27.474395162177647,3.349005268095454,111.1173514927608,9.26,1,-5.6085662841796875,-0.7770538330078125,0.12666893005371094,298.271484375,7803.45703125,0.012058109976351261,-7.4326629638671875,-1.78875732421875,0.1009206771850586,292.19775390625,15019.59765625,0.009465353563427925,-11.46038818359375,0.3420867919921875,0.20045948028564453,281.7724609375,31060.34765625,0.004458379466086626,-4.9519636121976465,-6.289066259423311,-10.814006544831264,7.644876159846488,16.4990234375,12.0725,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-24 22:00:00,17.9165,-71.26867,wind,15.290766656629858,2.790598484528615,123.03347201415636,0.0,0,-6.74102783203125,-1.0067901611328125,-0.08963298797607422,296.93798828125,7799.3203125,0.011391380801796913,-10.086456298828125,-0.9719085693359375,-0.005837440490722656,292.03271484375,14989.51953125,0.007836082950234413,-12.122604370117188,0.71453857421875,0.048389434814453125,281.829833984375,31030.58984375,0.004541046917438507,-5.102525436012947,-7.926187876588956,-10.55252825099393,10.133173586558073,15.108154296875,12.072777777777778,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 14:00:00,17.68283,-71.22467,wind,26.38159662429057,3.3098711316842615,169.78543486800618,13.89,1,-9.743011474609375,-3.147064208984375,0.32019996643066406,295.09814453125,8030.01171875,0.012853801250457764,-11.3128662109375,-1.640228271484375,0.12560749053955078,290.804931640625,15190.19921875,0.010010586120188236,-10.897018432617188,0.240509033203125,0.011320114135742188,282.107177734375,31219.7734375,0.003947718068957329,1.369408778673279,-0.39193472660593076,-2.1691190621755005,11.431154390049503,12.990966796875,12.05638888888889,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 15:00:00,17.29033,-71.1955,wind,43.753516390097836,3.801170020183404,175.94103608257512,10.80333333,1,-12.498458862304688,-1.0253448486328125,0.05959510803222656,294.51953125,8062.2890625,0.014633948914706707,-12.289581298828125,-0.00091552734375,-0.0815744400024414,290.637939453125,15220.93359375,0.011044745333492756,-11.011917114257812,0.29937744140625,-0.052405357360839844,281.22802734375,31240.27734375,0.007037898059934378,0.13809404492069077,-0.868980745954485,-1.0780835397332473,12.289581332929789,13.29150390625,12.0575,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 16:00:00,16.9215,-71.1975,wind,41.01257558171792,3.7379689920788928,180.2972372881055,10.80333333,1,-12.233444213867188,0.209075927734375,-0.05783367156982422,294.607421875,8010.5625,0.013967195525765419,-12.100509643554688,0.8474884033203125,-0.06897640228271484,290.552734375,15164.98828125,0.01074723619967699,-10.905654907226562,0.563323974609375,0.01029205322265625,281.407958984375,31183.3203125,0.006356099154800177,-0.1456091122034592,-0.7847026278212943,-0.5067406259130001,12.13015128625865,13.199462890625,12.058333333333334,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 17:00:00,16.5645,-71.21983,wind,39.76773434620898,3.7078909436953675,183.43099210551406,11.31777778,1,-12.610458374023438,2.08203125,0.11793136596679688,294.263671875,7987.9765625,0.014265982434153557,-12.330581665039062,1.8470001220703125,0.1127309799194336,290.572998046875,15138.19921875,0.010442622005939484,-10.637054443359375,1.2540740966796875,-0.32179832458496094,281.413330078125,31160.04296875,0.006507186219096184,-1.323609805658198,-1.1057495400603086,-0.6152376579433262,12.468145557745355,12.850341796875,12.059166666666666,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 18:00:00,16.2445,-71.4555,wind,43.566609207751995,3.796984906158897,215.27411545211413,12.34666667,1,-11.561187744140625,1.654693603515625,0.13989734649658203,294.805908203125,7879.11328125,0.013604313135147095,-11.993362426757812,1.9613037109375,0.11005115509033203,291.05615234375,15040.16015625,0.01019547414034605,-11.180633544921875,2.614837646484375,-0.0061798095703125,281.73974609375,31080.45703125,0.006018125917762518,5.325567628059728,5.324827640205227,4.321941598265219,12.152672732617432,13.066162109375,12.06,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 19:00:00,15.98867,-71.80317,wind,46.78239621137959,3.8666572915689796,232.59827283112608,12.34666667,1,-11.120223999023438,1.0367431640625,0.06102275848388672,294.70556640625,7808.5078125,0.014301836490631104,-12.323165893554688,2.2729949951171875,0.052163124084472656,291.011474609375,14969.71484375,0.010499232448637486,-12.260757446289062,2.570098876953125,0.03449249267578125,281.6953125,31013.2578125,0.005785613786429167,8.204147344960878,8.408860849534754,8.178822974738583,12.531038420174813,13.01025390625,12.060555555555556,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 20:00:00,15.715,-72.092,wind,43.365103902682435,3.7924532122812327,225.47337895676034,11.83222222,1,-11.265365600585938,0.269775390625,-0.10525703430175781,294.266357421875,7755.16015625,0.015238821506500244,-12.60162353515625,2.1847381591796875,-0.17548656463623047,290.8486328125,14915.15234375,0.011162513867020607,-13.406539916992188,1.3086700439453125,-0.2054281234741211,281.7568359375,30956.1875,0.005513815674930811,7.842180077836152,7.451981774092268,8.64016106950303,12.789605019154413,12.509521484375,12.061388888888889,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 21:00:00,15.45783,-72.30367,wind,36.49258688201482,3.624143230288205,218.43611044723482,10.80333333,1,-12.244964599609375,-0.053863525390625,0.11910057067871094,294.150146484375,7717.7734375,0.015512147918343544,-13.564971923828125,2.602508544921875,-0.012638092041015625,290.845703125,14877.1953125,0.011236888356506824,-14.541152954101562,0.9104766845703125,-0.042220115661621094,281.81884765625,30919.70703125,0.005590124521404505,7.654170498172057,6.394000840103067,8.326207200231872,13.81236815396392,12.331298828125,12.061944444444444,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-25 22:00:00,15.13683,-72.51783,wind,42.445734622377294,3.7715126793984637,212.7907007365733,11.83222222,1,-12.648513793945312,0.9686737060546875,0.14170074462890625,295.210205078125,7691.75,0.013362832367420197,-13.1861572265625,3.203155517578125,0.15130901336669922,291.046142578125,14857.35546875,0.01055521797388792,-13.811904907226562,1.1168365478515625,0.16269683837890625,282.080322265625,30911.8671875,0.0052559273317456245,6.035758167306087,4.448503456987352,6.541264198074613,13.569633291781235,13.1298828125,12.062777777777777,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-26 14:00:00,11.23783,-74.04717,wind,11.850853924733586,2.5534102624199675,147.95109147864292,11.31777778,1,-0.5821533203125,0.01239013671875,-0.18567657470703125,296.89599609375,7691.30078125,0.012787551619112492,-0.074005126953125,-0.092010498046875,-0.019249916076660156,292.6064453125,14875.8671875,0.011002750135958195,-0.8684539794921875,2.9764404296875,0.14460277557373047,282.71044921875,31019.53515625,0.008488156832754612,-0.31941739459775487,0.03871737769789313,-2.983656342121967,0.11807917075497328,14.185546875,12.062222222222223,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-26 16:00:00,11.08517,-73.76767,wind,27.247492255056493,3.3410046839196705,113.59252831847613,12.86111111,1,0.5146484375,-1.05938720703125,-1.1239919662475586,296.479248046875,7975.03125,0.013478279113769531,0.5749969482421875,-1.38250732421875,-1.5250205993652344,291.91650390625,15039.3046875,0.01323051005601883,-0.116607666015625,0.61956787109375,-0.4230356216430664,283.276611328125,31074.0234375,0.010516063310205936,0.8956295560010419,1.0802560450018914,-0.35483036416580077,1.4973135917389906,13.20263671875,12.062777777777777,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-26 17:00:00,11.05517,-73.59283,wind,19.368993731393815,3.0140138294796763,99.90048562059172,9.774444444,1,-0.37872314453125,-0.8532562255859375,-1.1978225708007812,295.06298828125,7862.3203125,0.013563894666731358,0.0044097900390625,-1.2282257080078125,-1.9707040786743164,291.11962890625,14928.1484375,0.013115116395056248,0.619720458984375,-0.2022552490234375,-2.1356916427612305,282.733154296875,30968.26171875,0.010013713501393795,-0.22637645040915969,0.21552211481124262,0.6452667523803013,1.228233624380753,12.329833984375,12.062777777777777,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-26 18:00:00,11.03283,-73.4225,wind,18.754315473529132,2.9833719724672094,97.5951350460968,10.80333333,1,-0.326324462890625,-0.534759521484375,-0.7193927764892578,295.155517578125,7790.640625,0.013832749798893929,0.052093505859375,-0.61572265625,-1.22174072265625,291.390625,14854.6796875,0.012555314227938652,0.7945404052734375,-0.7316741943359375,-1.836440086364746,282.6728515625,30882.85546875,0.010327235795557499,-0.25278118574352937,0.13301791156725562,0.8842767238897874,0.6179224245585172,12.482666015625,12.062777777777777,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 15:00:00,10.956,-73.36967,wind,13.540639068651165,2.6769474235914297,138.8247138385741,13.89,1,-1.4449310302734375,-0.5694427490234375,-0.697596549987793,297.212158203125,7740.53515625,0.015535697340965271,-0.6202850341796875,0.17388916015625,-0.13341712951660156,292.379638671875,14917.63671875,0.013025020249187946,1.162078857421875,1.496551513671875,-0.09449100494384766,283.146240234375,31078.875,0.007617684081196785,-0.522672843499745,-0.539260055267318,-0.36138088572975113,0.6441979227280558,14.06591796875,12.053055555555556,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 16:00:00,10.7795,-73.04,wind,41.002287482772566,3.7377240806758025,118.56635627869014,10.80333333,1,0.4322052001953125,-0.4904327392578125,0.14765071868896484,298.197265625,7739.18359375,0.015070381574332714,0.93206787109375,0.875885009765625,0.3057098388671875,293.183837890625,14952.6328125,0.012787314131855965,0.6632080078125,1.8353118896484375,-0.21947860717773438,283.472412109375,31116.27734375,0.007563327439129353,0.6141035065842544,0.39977418049746377,-0.2951308617466297,1.2790328637909834,14.724853515625,12.053888888888888,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 17:00:00,10.586,-72.89767,wind,26.54834515027305,3.3159424666540964,144.12710010013586,18.00555556,1,1.6309661865234375,-0.6213836669921875,0.23883628845214844,296.776611328125,7711.796875,0.01486416719853878,1.6070404052734375,-0.225372314453125,0.0044403076171875,292.611083984375,14859.578125,0.011942838318645954,0.2015228271484375,1.275054931640625,-1.1895198822021484,282.926513671875,30989.38671875,0.007627217564731836,1.45924742078625,1.1243316906161713,-0.915110913442487,1.6227666327304653,13.85009765625,12.054722222222223,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 18:00:00,10.517,-72.98917,wind,12.606045332546124,2.610514203722855,232.51769181649283,16.46222222,1,0.014251708984375,0.2405242919921875,0.4803171157836914,297.426513671875,7682.9375,0.013844569213688374,1.5554351806640625,-0.1962890625,0.2900733947753906,293.205078125,14844.06640625,0.011805613525211811,0.673492431640625,1.8359375,0.895411491394043,283.1435546875,30987.30859375,0.007734458893537521,-0.15767230234216106,-1.114856898979467,-1.6516421731587165,1.5677716661888534,14.282958984375,12.055,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 19:00:00,10.30017,-73.132,wind,28.728292113032417,3.3920991887750382,212.95129441346253,7.202222222,1,1.40966796875,0.6015167236328125,-0.39399051666259766,298.689453125,7352.4375,0.013999924063682556,1.3714447021484375,1.1814727783203125,-0.045131683349609375,292.813720703125,14596.68359375,0.012808880768716335,-1.40673828125,4.0728759765625,0.20008277893066406,282.7568359375,30756.48046875,0.008496389724314213,-1.2715076106678898,-1.7373773934113528,-2.6525242499170396,1.8101763717834056,15.9326171875,12.056111111111111,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 20:00:00,10.04567,-73.19433,wind,29.109736113176375,3.404848578362789,193.5587365676596,15.94777778,1,0.4044952392578125,0.08990478515625,-0.27668094635009766,297.119384765625,7419.99609375,0.015664318576455116,-0.342010498046875,0.29583740234375,0.35731029510498047,292.00048828125,14623.765625,0.01390655804425478,-2.0028839111328125,3.2544097900390625,0.4148273468017578,283.183349609375,30776.453125,0.007648804225027561,-0.18222984544337417,-0.20741079508558777,-2.694149459110852,0.4522067551461049,13.93603515625,12.057222222222222,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-27 21:00:00,9.792,-73.21,wind,28.258989416990993,3.376186856956941,183.483497424212,8.745555556,1,1.3197021484375,-0.5330352783203125,-0.17329025268554688,297.402099609375,7460.46484375,0.01694703847169876,0.8900299072265625,-0.97039794921875,-0.22270870208740234,292.141357421875,14665.375,0.0145426569506526,-1.813079833984375,4.51239013671875,-0.07221317291259766,283.245849609375,30815.4609375,0.007882385514676571,0.4518639224579036,0.9145258325637722,-4.393888141781479,1.3167480456054146,14.15625,12.058333333333334,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 15:00:00,9.52733,-72.99133,wind,22.554214214982025,3.1593047520108457,123.16371968620808,16.46222222,1,-1.048583984375,0.927825927734375,-0.149383544921875,298.313232421875,7718.2421875,0.01472400315105915,-0.798309326171875,1.5520782470703125,-0.14758777618408203,291.80126953125,14924.76953125,0.012773137539625168,-2.52911376953125,2.187530517578125,-0.2145547866821289,283.257568359375,31046.21875,0.00675550289452076,-1.385332697078708,-1.517311845244517,-3.31380058694617,1.7453494393048765,15.0556640625,12.050833333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 16:00:00,9.38033,-72.78283,wind,28.110197701708795,3.3710885492737614,125.53787810653228,8.745555556,1,-0.5129241943359375,1.8560028076171875,-0.11433696746826172,297.176025390625,7699.25,0.014725299552083015,1.263824462890625,3.143768310546875,0.4351482391357422,292.091064453125,14907.83984375,0.01107081025838852,-1.54803466796875,2.1182098388671875,-0.1493091583251953,283.24951171875,31039.92578125,0.0066093560308218,-1.4961675424438592,-0.7988734591267941,-2.4908749649722157,3.388293296543192,13.926513671875,12.051666666666666,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 17:00:00,9.24767,-72.54367,wind,30.104459629706646,3.43735120535849,119.32103609821303,9.26,1,0.1927032470703125,0.5394439697265625,0.5213375091552734,296.631591796875,7562.4921875,0.014860471710562706,0.9022369384765625,3.9355926513671875,0.05683326721191406,293.2607421875,14779.29296875,0.01100852619856596,-0.892120361328125,4.5091552734375,-0.1335897445678711,283.148193359375,30932.55859375,0.007131264545023441,-0.09615116867379783,-1.1406190002956236,-2.9859754624649377,4.0376875821003,13.4833984375,12.052222222222222,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 18:00:00,9.04533,-72.34783,wind,31.119807653193686,3.469472900679363,136.2859290379384,13.89,1,-2.0811309814453125,-0.8057708740234375,0.11398029327392578,296.792236328125,7501.4375,0.01606767065823078,-0.544464111328125,2.28363037109375,0.3904895782470703,293.06591796875,14720.94921875,0.011301049031317234,-0.5579376220703125,5.090728759765625,0.12601089477539062,283.332275390625,30884.78125,0.007106901612132788,-0.8557771145930688,-2.02685955416829,-4.065134126199461,2.3476389927555097,13.4599609375,12.053333333333333,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 19:00:00,8.88033,-72.126,wind,30.500494359560275,3.450003239662733,126.9626916897729,19.03444444,1,-2.157012939453125,-0.7809600830078125,0.03569602966308594,297.28662109375,7450.015625,0.01621406339108944,0.0071258544921875,2.346221923828125,0.07147884368896484,293.294921875,14675.62109375,0.011359970085322857,0.6576080322265625,4.9994964599609375,-0.335968017578125,283.23046875,30837.515625,0.007399437017738819,-1.253924754977167,-1.405077435809147,-2.4807248189556996,2.346232744988014,14.05615234375,12.054444444444444,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 20:00:00,8.6685,-71.976,wind,28.74950161156468,3.3928123792988654,145.003136503429,14.40444444,1,-2.2346038818359375,-0.3882598876953125,0.4082374572753906,297.0556640625,7428.37109375,0.015926072373986244,-1.60687255859375,2.0326690673828125,0.3036212921142578,293.19677734375,14649.50390625,0.012824450619518757,-0.62786865234375,4.1628875732421875,0.08199214935302734,283.126953125,30817.44140625,0.008151892572641373,-0.9635598533758554,-2.586721021611524,-3.7702710792567182,2.591096863696249,13.9287109375,12.055555555555555,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-28 21:00:00,8.4915,-71.91117,wind,20.932538063951426,3.0879712905233494,160.08618263863752,0.0,0,-1.3444061279296875,-0.473480224609375,-0.10097694396972656,297.645263671875,7412.81640625,0.01592838764190674,-1.8902130126953125,1.19708251953125,-0.22908592224121094,292.9833984375,14624.609375,0.013552780263125896,-1.5322723388671875,3.2564849853515625,-0.08640480041503906,283.468505859375,30798.71875,0.008266580291092396,-0.012744240424668485,-1.769322642518274,-3.5836683785919705,2.2373895038481733,14.1767578125,12.05638888888889,0,0,0,0,0,0,0,1,0
Jill,2012,2012-09-30 14:00:00,8.14483,-70.31933,wind,15.893511172612122,2.8269295939164025,117.41882595310562,13.89,1,-0.785247802734375,1.4502410888671875,-0.04020881652832031,295.172119140625,8033.0078125,0.01301681250333786,-1.9993438720703125,3.850830078125,-0.11664867401123047,290.04736328125,15188.23046875,0.011505565606057644,-4.1727752685546875,5.2595977783203125,0.01878070831298828,281.123291015625,31181.08203125,0.007262592203915119,-1.364859961713387,-3.548020250905476,-6.126022848791753,4.338924775722357,14.048828125,12.043611111111112,0,0,0,0,0,0,0,1,0
